day,hours,clusterid,applicationresponselatency,applicationsuccessratio,applicationaccessibility,downlinkthroughput,uplinkthroughput,servicecutoffratio,facebookqoe
5/3/2024,3,N3-NCHD1203,110.76,95.56,4.44,2089.55,37.54,0,1256.46
5/3/2024,3,N3-NDBN4203,152.57,0,0,44.5,22.74,0,78.46
5/3/2024,3,N3-NDGI1201,166.93,96.78,3.22,1972.24,32.3,0,1184.91
5/3/2024,3,N3-NDIK1201,221.52,0,0,568.15,33.96,0,381.16
5/3/2024,3,N3-NDIK1207,212.9,100,0,1179.28,23.1,0,733.69
5/3/2024,3,N3-NDIK1208,213.22,100,0,625.77,37.96,0,442.7
5/3/2024,3,N3-NHNG1202,136.53,92.11,7.89,3365.66,37.06,0,1964.62
5/3/2024,3,N3-NJRA1201,208.8,96.02,3.98,2616.8,34.45,0,1544.97
5/3/2024,3,N3-NKMR1203,125.06,98.08,1.92,2291.19,34.72,0,1365.21
5/3/2024,3,N3-NKRK1202,126.75,94.63,5.37,2149.27,38.71,0,1290.78
5/3/2024,3,N3-NLDK1201,214.04,98.55,1.45,2505.91,37.27,0,1486.44
5/3/2024,3,N3-NLHT1201,264.75,96.32,3.68,1845.09,36.66,0,1118.14
5/3/2024,3,N3-NLKM1201,205.73,96.76,3.24,1641.42,35.24,0,1004
5/3/2024,3,N3-NLKM1203,153.89,100,0,1678.33,29.54,0,1018.69
5/3/2024,3,N3-NMAG1202,371.31,100,0,819.15,27.56,0,536.99
5/3/2024,3,N3-NMDN1201,143.61,96.63,3.37,1972.27,36.34,0,1189.65
5/3/2024,3,N3-NMDN1204,175.02,98.43,1.57,2446.66,32.49,0,1448.61
5/3/2024,3,N3-NNOW1201,189.32,98.19,1.81,1676.87,34.6,0,1023.15
5/3/2024,3,N3-NOHT1207,141.99,96.4,3.6,1878.59,34.78,0,1135.89
5/3/2024,3,N3-NPAB1201,211.77,92.8,7.2,2242.98,33.3,0,1335.98
5/3/2024,3,N3-NPCH1201,149.6,87.5,12.5,1970.61,33.58,0,1185.6
5/3/2024,3,N3-NPEW1202,171.37,96.51,3.49,2063.94,34.62,0,1238.39
5/3/2024,3,N3-NPEW1210,139.12,96.88,3.12,1953.63,38.23,0,1181.44
5/3/2024,3,N3-NPHR1202,132.68,100,0,1737.11,40.74,0,1064
5/3/2024,3,N3-NPIR1201,126.88,98.26,1.74,2759.84,47.66,0,1639.93
5/3/2024,3,N3-NRSP1201,158.58,92.73,7.27,1776.28,34.4,0,1078.46
5/3/2024,3,N3-NSQD1201,170.64,95.72,4.28,1356.67,81.19,0,897.21
5/3/2024,3,N3-NTBI1201,141.8,97.56,2.44,2021.93,34,0,1214.65
5/3/2024,3,N3-NTGI1201,232.28,97.03,2.97,1455.53,37.49,0,902.96
5/3/2024,3,N3-NTNK1201,189.11,100,0,2541.38,78.02,0,1551.68
5/3/2024,3,S1-SCMN1202,1774.92,0,0,34.56,10.23,0,42.82
5/3/2024,3,S1-SDAL1202,574.61,0,0,0,13.82,0,39.61
5/3/2024,3,S1-SDAY1201,442.31,0,0,74.86,21.89,0,91.49
5/3/2024,3,S1-SDUK1202,113.45,0,0,64.67,25.96,0,93.64
5/3/2024,3,S1-SHUB1202,629.75,0,0,305.01,35.52,0,232.62
5/3/2024,3,S1-SKHI1201,230.56,0,0,62.15,20.34,0,84.82
5/3/2024,3,S1-SKHI1221,195.36,0,0,1219.06,22.51,0,730.31
5/3/2024,3,S1-SKHI1228,107.56,0,0,200.04,29.69,0,173.05
5/3/2024,3,S1-SKHI1232,384.12,0,0,944.48,38.7,0,593.87
5/3/2024,3,S1-SKHI1235,253.92,0,0,640.97,32.51,0,419.68
5/3/2024,3,S1-SKHI1241,100.01,100,0,1455.55,20.92,0,885.88
5/3/2024,3,S1-SKHI1243,160.1,100,0,1028.9,47.38,0,677.65
5/3/2024,3,S1-SKHI1244,650.9,0,0,969.93,44.26,0,611.52
5/3/2024,3,S1-SKHI1245,308.63,0,0,1234.81,31.38,0,747.79
5/3/2024,3,S1-SKHI1248,121.78,0,0,0,10.52,0,40.47
5/3/2024,3,S1-SKHI1251,299.56,0,0,1118.99,15.2,0,665.55
5/3/2024,3,S1-SKHI1253,208.85,0,0,760.44,35.68,0,490.02
5/3/2024,3,S1-SKHI1254,112.99,100,0,341.43,29.86,0,276.73
5/3/2024,3,S1-SKHI1255,0,0,0,111.18,48.1,0,145.21
5/3/2024,3,S1-SKHI1256,997.8,0,0,122.51,19.6,0,109.86
5/3/2024,3,S1-SKHI1257,110.49,0,0,193.02,36.73,0,176.94
5/3/2024,3,S1-SKHI1258,157.82,0,0,568.05,23.86,0,370.52
5/3/2024,3,S1-SKHI1259,226.48,0,0,1492.38,35.8,0,896.61
5/3/2024,3,S1-SKHI1260,115.41,0,0,58.99,18.42,0,82.08
5/3/2024,3,S1-SKHI1261,279.11,0,0,737.72,35.55,0,476.55
5/3/2024,3,S1-SKHI1262,90.46,0,0,0,14.95,0,45.71
5/3/2024,3,S1-SKHI5206,88.32,0,0,36.58,21.57,0,73.41
5/3/2024,3,S1-SKHI5219,142.26,0,0,72.83,32.67,0,105.34
5/3/2024,3,S1-SKHI5220,283.09,0,0,50.98,27.98,0,86.58
5/3/2024,3,S1-SNAS7201,0,0,0,719.6,59.06,0,495.4
5/3/2024,3,S1-SNKI1201,839.11,0,0,39.26,14.06,0,59.04
5/3/2024,3,S1-SSBI1202,130.58,0,0,83.48,53.01,0,133.97
5/3/2024,3,S1-STRB1201,284.36,0,0,633.23,30.16,0,412.46
5/3/2024,3,S1-SUET1207,235.3,0,0,2001.74,30.92,0,1174.08
5/3/2024,3,S1-SUET1209,94.18,0,0,265.87,32.17,0,212.51
5/3/2024,3,S1-SUET1210,249.27,0,0,1057.89,31.87,0,650.64
5/3/2024,3,S1-SUET1212,1396.59,0,0,685.16,29.24,0,429.17
5/3/2024,3,S1-SUET1213,247,0,0,1417.54,37.54,0,856.76
5/3/2024,3,S1-SUTH5201,151.22,0,0,866.3,33.52,0,547.01
5/3/2024,3,S1-SZHB1201,231.03,0,0,0,12.83,0,41.95
5/3/2024,3,S2-FKHN1202,807.53,100,0,1544.99,27.3,0,935.59
5/3/2024,3,S2-FLQT7201,85.83,0,0,97.15,24.54,0,110.38
5/3/2024,3,S2-SADU1201,121.75,0,0,2410.15,27.82,0,1398.67
5/3/2024,3,S2-SBDN1202,1147.03,0,0,4877.9,30.76,0,2762.65
5/3/2024,3,S2-SDGR1201,198.56,100,0,4015.17,20.79,0,2306.76
5/3/2024,3,S2-SDKI1201,248.92,0,0,2479.49,38.46,0,1447.74
5/3/2024,3,S2-SGOL1202,355.88,0,0,294.91,24.62,0,217.64
5/3/2024,3,S2-SHAL5201,175.47,0,0,52.97,30.06,0,91.07
5/3/2024,3,S2-SHDD1204,460.23,0,0,345.44,32.34,0,253.24
5/3/2024,3,S2-SHDD1206,778.37,0,0,328.08,28.21,0,235.83
5/3/2024,3,S2-SHDD1207,126.08,100,0,604.91,31.93,0,425.28
5/3/2024,3,S2-SHDD1208,150.5,100,0,1277.31,38.41,0,805.79
5/3/2024,3,S2-SILK1201,310.38,0,0,569.45,31.5,0,378.26
5/3/2024,3,S2-SJCB1202,897.93,0,0,161.82,18.55,0,131.53
5/3/2024,3,S2-SKHP1201,106.38,0,0,192.6,0,0,135.94
5/3/2024,3,S2-SKHR1203,234.9,0,0,156.18,25.86,0,143.15
5/3/2024,3,S2-SKNS1201,503.7,100,0,1427.9,24.01,0,869.92
5/3/2024,3,S2-SKSM7201,0,0,0,0,12,0,43.33
5/3/2024,3,S2-SLAR1202,1272.59,0,0,530.6,29.8,0,345.16
5/3/2024,3,S2-SLAR1204,442.17,0,0,369.58,23.59,0,257.11
5/3/2024,3,S2-SLAR1205,391.83,0,0,649.05,37.09,0,427.88
5/3/2024,3,S2-SMBP1202,217.69,0,0,2209.2,15.14,0,1271.98
5/3/2024,3,S2-SMEH1201,2166.46,0,0,0,9.86,0,19.29
5/3/2024,3,S2-SMOR1204,134.91,0,0,328.02,86.42,0,306.91
5/3/2024,3,S2-SMPK1202,1525.68,0,0,1990.05,33.75,0,1157.83
5/3/2024,3,S2-SRNP1201,186.35,75,25,2359.48,32.7,0,1400.29
5/3/2024,3,S2-SSAJ1202,776.86,0,0,338.16,18.95,0,231.15
5/3/2024,3,S2-SSEW1203,0,0,0,13.86,0,0,37.7
5/3/2024,3,S2-SSHD7201,8908.36,0,0,242.82,19.22,0,97.17
5/3/2024,3,S2-SSKZ1204,2419.33,0,0,194.73,27.26,0,144.28
5/3/2024,3,S2-SSNG1201,150.51,100,0,1465.19,17.67,0,887.12
5/3/2024,3,S2-STAY1203,121.26,0,0,82.95,19.15,0,96.15
5/3/2024,3,S2-STMK7201,200.53,0,0,1729.97,34.06,0,1026.93
5/3/2024,3,S2-SUMK1201,192.54,0,0,378.63,19.39,0,259.97
5/3/2024,3,S2-SWNS1205,180.71,0,0,1071.02,31.37,0,658.06
5/3/2024,2,C1-CBPU1202,652.47,0,0,3829.84,25.14,0,2179.1
5/3/2024,2,C1-CHAV1203,518.79,0,0,43.81,17.36,0,68.44
5/3/2024,2,C1-CKAM1202,2380.82,0,0,508,30.31,0,322.09
5/3/2024,2,C1-CKHN1202,375.72,100,0,595.39,26.45,0,411.4
5/3/2024,2,C1-CKRK1202,3160.45,0,0,118.81,19.65,0,86.23
5/3/2024,2,C1-CLHE1207,1006.8,0,0,606.54,37.44,0,398.5
5/3/2024,2,C1-CLHE1210,138.82,0,0,815.62,26.3,0,510.96
5/3/2024,2,C1-CLHE1229,233.23,100,0,1805.45,32.17,0,1091.44
5/3/2024,2,C1-CLHE1234,190.44,0,0,1151.62,35.52,0,707.35
5/3/2024,2,C1-CLHE1235,539.44,0,0,111.39,65.92,0,159.73
5/3/2024,2,C1-CLHE1238,316.8,0,0,1135.18,27.58,0,688.13
5/3/2024,2,C1-CLHE1239,155.28,0,0,876.55,40.25,0,560.14
5/3/2024,2,C1-CLHE1242,138.45,0,0,819.97,31.47,0,519.12
5/3/2024,2,C1-CLHE1244,665.69,100,0,766.57,31.29,0,508.98
5/3/2024,2,C1-CLHE1245,119.8,0,0,415.06,26.79,0,289.16
5/3/2024,2,C1-CNKN1201,6966.71,0,0,28.03,13.56,0,-9.03
5/3/2024,2,C1-COKR1204,244.05,0,0,673.08,39.18,0,445.03
5/3/2024,2,C1-CRKH1202,365.83,100,0,7152.16,35.1,0,4063.76
5/3/2024,2,C1-CSRA1207,235.33,0,0,4856.46,30.05,0,2759.07
5/3/2024,2,C1-CSWL1208,225.53,0,0,659.53,40.59,0,439.25
5/3/2024,2,C1-CSWL1209,51.64,0,0,1202.6,28.95,0,729.76
5/3/2024,2,C1-FARW1204,160.09,75,25,1475.77,18.12,0,893.4
5/3/2024,2,C1-FBRW1202,99.08,0,0,73.54,50.88,0,126.4
5/3/2024,2,C1-FCCW1202,76.71,0,0,50.4,76.87,0,142.64
5/3/2024,2,C1-FPKT1202,88.73,0,0,1277.69,40.28,0,783.7
5/3/2024,2,C2-CSFD1202,6963.84,0,0,132.82,11.82,0,47.28
5/3/2024,2,C2-FBHL1203,856.61,0,0,927.6,29.1,0,569.1
5/3/2024,2,C2-FBHR1203,142.44,98.2,1.8,1188.18,32.41,0,749.69
5/3/2024,2,C2-FCHN1204,95.84,0,0,622.67,20.04,0,397.24
5/3/2024,2,C2-FCHN1205,553.88,0,0,63.98,17.85,0,79.84
5/3/2024,2,C2-FFSD1210,456.36,0,0,1990.3,21.44,0,1154.98
5/3/2024,2,C2-FFSD1212,175.63,100,0,1445.29,32.41,0,892.19
5/3/2024,2,C2-FFSD1213,349.03,0,0,894.22,35.13,0,562.33
5/3/2024,2,C2-FFSD1214,607.06,83.33,16.67,1513.31,32.24,0,925.48
5/3/2024,2,C2-FFSD1219,87.95,0,0,3486.56,36.51,0,2006.66
5/3/2024,2,C2-FFSD1220,188.63,0,0,905.5,28.86,0,563.24
5/3/2024,2,C2-FFSD1221,120.89,0,0,65.44,28.38,0,96.68
5/3/2024,2,C2-FJRW1203,697.69,0,0,1067.99,25.51,0,644.7
5/3/2024,2,C2-FJRW1204,1281.71,0,0,982.83,28.7,0,595.09
5/3/2024,2,C2-FKHB1205,152.89,0,0,639.98,31.42,0,418.93
5/3/2024,2,C2-FKML7201,482.1,0,0,980.65,28.59,0,601.75
5/3/2024,2,C2-FKMN7201,332.16,69.23,30.77,1913.17,30.29,0,1148.21
5/3/2024,2,C2-FMNW1206,237.61,0,0,949.47,36.91,0,596.12
5/3/2024,2,C2-FPML1201,153.56,0,0,621.11,34.29,0,411.63
5/3/2024,2,C2-FSGD1204,240.72,0,0,461.78,31.81,0,319.48
5/3/2024,2,C2-FSGD1206,172.29,0,0,845.08,25.5,0,526.1
5/3/2024,2,C2-FSGD1209,181.77,0,0,2055.38,19.35,0,1191.56
5/3/2024,2,C2-FSGL1203,1812.28,0,0,971.69,33.9,0,589.37
5/3/2024,2,C2-FSHK1201,303.21,0,0,843.13,29.99,0,528.7
5/3/2024,2,C2-FSHN1201,341.05,0,0,632.16,30.38,0,411.55
5/3/2024,2,C2-FSMN7202,129.84,0,0,119.39,33.62,0,132.38
5/3/2024,2,C2-FSWI7201,80.03,0,0,66.47,39.06,0,109.53
5/3/2024,2,C2-FTDA1201,501.99,0,0,887.56,31.03,0,552.55
5/3/2024,2,C2-FTTS1203,276.5,100,0,2106.08,17.75,0,1242
5/3/2024,2,C2-FTTS1204,559.01,100,0,884.94,19.78,0,563.02
5/3/2024,2,C3-FAPR1201,317.69,0,0,140.37,30.1,0,138.25
5/3/2024,2,C3-FBKR1202,139.24,0,0,88.72,15.46,0,95.07
5/3/2024,2,C3-FBKR1203,308.43,100,0,913.14,29.03,0,591.47
5/3/2024,2,C3-FBWP1201,85.15,0,0,56.31,36.25,0,100.71
5/3/2024,2,C3-FBWP1203,367.45,0,0,204.28,30.03,0,173.18
5/3/2024,2,C3-FCHM4202,117.13,0,0,94.44,22.54,0,106.34
5/3/2024,2,C3-FCKA1202,721.48,0,0,119.14,19.97,0,111.16
5/3/2024,2,C3-FCSS1203,250.28,0,0,4249.78,19.74,0,2410.42
5/3/2024,2,C3-FDGK1204,231.21,0,0,959.4,40.82,0,606.04
5/3/2024,2,C3-FDKN1201,363.29,0,0,583.94,33.35,0,387.83
5/3/2024,2,C3-FDNY1201,132.53,0,0,1298.22,25.33,0,778.05
5/3/2024,2,C3-FFAB1201,457.63,0,0,832.31,35.09,0,526.81
5/3/2024,2,C3-FFTP1202,214.9,0,0,789.72,28.01,0,497.71
5/3/2024,2,C3-FJAM1202,142.58,0,0,229.07,49.26,0,210.57
5/3/2024,2,C3-FJAN1202,493.94,0,0,4335.29,17.14,0,2452.6
5/3/2024,2,C3-FJNG1208,180.31,0,0,2343.76,26.85,0,1360.12
5/3/2024,2,C3-FJNG1210,137.82,0,0,91.98,21.05,0,103.11
5/3/2024,2,C3-FJNG1211,1274.07,0,0,447.53,27.78,0,296.75
5/3/2024,2,C3-FJNG1212,431.95,0,0,75.15,25.49,0,95.75
5/3/2024,2,C3-FJNG1213,203.6,0,0,1219.6,17.75,0,725.24
5/3/2024,2,C3-FJPW1203,462.25,0,0,166.73,35.73,0,157.71
5/3/2024,2,C3-FKAD1203,365.34,0,0,727.52,34.01,0,468.31
5/3/2024,2,C3-FKBW1204,120.33,0,0,1151.14,31.04,0,702.81
5/3/2024,2,C3-FKCT1201,342.14,0,0,598.08,30.36,0,392.58
5/3/2024,2,C3-FKHT4201,143.02,0,0,119.56,18.74,0,115.81
5/3/2024,2,C3-FLOD1204,174.21,0,0,24.16,20.2,0,64.12
5/3/2024,2,C3-FLYA1203,94.44,0,0,14.28,27.43,0,67.47
5/3/2024,2,C3-FMCN1202,319.4,0,0,831.76,35.82,0,528.69
5/3/2024,2,C3-FMLC4201,976.13,0,0,32.14,24,0,64.76
5/3/2024,2,C3-FMUX1214,146.63,0,0,16.96,15.31,0,54.97
5/3/2024,2,C3-FMUX1215,230.66,0,0,825.81,37.97,0,528.67
5/3/2024,2,C3-FMZG1201,555.05,0,0,60.26,18.67,0,78.67
5/3/2024,2,C3-FPLN1202,407.32,0,0,967.28,31.5,0,598.3
5/3/2024,2,C3-FRJK1201,408.14,0,0,28.89,31.18,0,76.61
5/3/2024,2,C3-FRJN1203,228.62,0,0,1360.67,57,0,846.97
5/3/2024,2,C3-FSHD1201,153.08,0,0,0,12.07,0,41.88
5/3/2024,2,C3-FSKT1202,201.67,75,25,1335.96,24.21,0,822.08
5/3/2024,2,C3-FSSD1202,4173.03,0,0,34.92,15.35,0,24.73
5/3/2024,2,C3-FSUJ1201,2100.42,0,0,956.3,29.72,0,573.3
5/3/2024,2,C3-FTBS1201,81.94,0,0,111.75,24.95,0,118.99
5/3/2024,2,C3-FTSA1206,968.53,0,0,58.57,23.43,0,78.89
5/3/2024,2,C3-FVHR4205,125.4,0,0,1176.43,40.32,0,727.12
5/3/2024,2,C3-FYZM1202,678.49,0,0,134.2,23.59,0,123.98
5/3/2024,2,C4-CAPC1201,5297.36,0,0,707.16,31.02,0,404.36
5/3/2024,2,C4-CDNG1202,111.14,82.08,17.92,1433.21,34.03,0,887.93
5/3/2024,2,C4-CDSK1202,1814.81,0,0,1001.05,32.03,0,603.58
5/3/2024,2,C4-CDSK1203,3288.85,0,0,50.71,11.61,0,38.18
5/3/2024,2,C4-CGJT1207,474.67,0,0,489.49,29.45,0,329.91
5/3/2024,2,C4-CGJT1208,443.68,100,0,1035.18,34.33,0,663.81
5/3/2024,2,C4-CGUJ1207,275.11,0,0,990.72,32.01,0,613.22
5/3/2024,2,C4-CGUJ1209,1622.11,100,0,260.19,19.54,0,205.04
5/3/2024,2,C4-CGUJ1210,301.66,100,0,786.49,37.49,0,530.58
5/3/2024,2,C4-CKHR1202,148.01,90.86,9.14,1574.91,85.06,0,1022.98
5/3/2024,2,C4-CLMA1201,112.19,96.55,3.45,1302.19,33.68,0,814.74
5/3/2024,2,C4-CMBD1201,253.45,100,0,1566.83,37.45,0,964.54
5/3/2024,2,C4-CMBD1202,125.54,0,0,1068.93,33.37,0,659.67
5/3/2024,2,C4-CNWL1202,981.39,0,0,54.74,24.72,0,78.06
5/3/2024,2,C4-CNWL1204,3276.04,0,0,354.43,20.7,0,217.15
5/3/2024,2,C4-CPBN1202,219.1,100,0,899.69,28.12,0,583.88
5/3/2024,2,C4-CPHA1201,199.06,0,0,1144.95,35.35,0,703.37
5/3/2024,2,C4-CPSR1204,1455.47,0,0,237.33,17.33,0,166.55
5/3/2024,2,C4-CQDS1202,1719.45,0,0,70.08,25.58,0,80.16
5/3/2024,2,C4-CSAM1202,1779.82,100,0,619.21,32.87,0,417.73
5/3/2024,2,C4-CSLT1204,311.69,0,0,961.87,40.28,0,606.01
5/3/2024,2,C4-CSLT1208,89.05,0,0,531.92,16.47,0,342.92
5/3/2024,2,C4-CSLT1212,319.96,0,0,998.89,29.78,0,614.83
5/3/2024,2,C4-CSLT1214,3599.33,0,0,77.84,17.86,0,57.1
5/3/2024,2,C4-CWZD1201,140.67,100,0,1187.85,35.19,0,752.61
5/3/2024,2,N1-NBGH1201,285.31,95.06,4.94,2069.69,43.71,0,1250.54
5/3/2024,2,N1-NBHM1201,233.69,95.33,4.67,1782.4,33.39,0,1079.99
5/3/2024,2,N1-NCSI1203,288.35,99.15,0.85,1498.92,33.77,0,922.37
5/3/2024,2,N1-NCSS1203,121.59,100,0,1458.5,36.36,0,904.46
5/3/2024,2,N1-NCWL1202,152.06,95.33,4.67,2119.03,35.83,0,1270.53
5/3/2024,2,N1-NDHR1202,316.31,99.44,0.56,1628.48,32.27,0,992.4
5/3/2024,2,N1-NDNA1202,139.23,95.42,4.58,1646.67,35.21,0,1007.55
5/3/2024,2,N1-NFTJ1201,218.56,97.28,2.72,1695.45,280.12,0,1305.98
5/3/2024,2,N1-NGKN1202,133.07,95.62,4.38,1755.44,35.86,0,1068.76
5/3/2024,2,N1-NHAJ1201,198.07,98.64,1.36,1802.53,36.73,0,1095.24
5/3/2024,2,N1-NHTB1201,257.25,97.65,2.35,1911.47,31.91,0,1149.81
5/3/2024,2,N1-NISB1203,148.41,86.58,13.42,1420.37,35.55,0,882.11
5/3/2024,2,N1-NISB1206,175.28,90.31,9.69,1493.16,34.98,0,921.65
5/3/2024,2,N1-NJLM1203,132.83,98.9,1.1,1578.18,57.74,0,994.59
5/3/2024,2,N1-NKLI1201,232.99,99.04,0.96,1528.83,37.37,0,943.54
5/3/2024,2,N1-NKRT1202,295.96,94.06,5.94,1720.28,40.07,0,1052.27
5/3/2024,2,N1-NKTA1202,158.05,97.7,2.3,1368.19,34.39,0,851.74
5/3/2024,2,N1-NKYL5201,236.92,98.35,1.65,2087.92,37.38,0,1254.12
5/3/2024,2,N1-NMAK1201,322.79,79.44,20.56,1902,32.99,0,1145.09
5/3/2024,2,N1-NMAK1202,305.13,97.35,2.65,1835.07,34.48,0,1109.74
5/3/2024,2,N1-NPDK1201,135.27,96.34,3.66,1761.75,34.08,0,1070.26
5/3/2024,2,N1-NPLD1201,265.78,95.78,4.22,2230.96,32.21,0,1327.55
5/3/2024,2,N1-NQML1205,278.84,94.63,5.37,1750.81,34.59,0,1063.32
5/3/2024,2,N1-NQML1206,255.08,98.35,1.65,1246.9,34.92,0,783.97
5/3/2024,2,N1-NRWK1201,330.32,93.07,6.93,2028.77,38.89,0,1222
5/3/2024,2,N1-NRWP1201,192.6,96.97,3.03,1269.99,35.05,0,797.57
5/3/2024,2,N1-NRWP1208,205.75,96.66,3.34,1290.48,36.5,0,810.43
5/3/2024,2,N1-NRWP1211,190.77,97.18,2.82,1156.92,50.19,0,751.59
5/3/2024,2,N1-NRWP1212,163.37,96.82,3.18,1518.47,84.78,0,991.16
5/3/2024,2,N1-NRWP1214,167.39,97.8,2.2,1316.26,33.9,0,822.25
5/3/2024,2,N1-NRWP1217,184.61,95.59,4.41,1204.54,37.13,0,763.6
5/3/2024,2,N1-NRWP1218,163.55,98.14,1.86,1340.62,38.83,0,841.3
5/3/2024,2,N1-NSAL1203,108.42,93.82,6.18,1515.28,34.12,0,933.65
5/3/2024,2,N1-NSNA1202,199.12,98.67,1.33,1835.46,34.02,0,1110.51
5/3/2024,2,N1-NTAG1204,139.47,98.97,1.03,2340.6,34.45,0,1392.22
5/3/2024,2,N1-NTRL1201,181.74,96.47,3.53,1326.82,34.3,0,828.42
5/3/2024,2,N2-NBES1202,341.99,95,5,1417.77,114.63,0,966.6
5/3/2024,2,N2-NBRI1201,218.88,96.78,3.22,1342.58,36.01,0,838.7
5/3/2024,2,N2-NBTG1202,217.27,94.41,5.59,1547.04,37.13,0,953.55
5/3/2024,2,N2-NCBH1201,235.6,98.27,1.73,1384.29,30.47,0,855.55
5/3/2024,2,N2-NCHT1203,937.14,100,0,1023.41,69.35,0,691.25
5/3/2024,2,N2-NCHT1205,239.27,97.32,2.68,1744.32,33.41,0,1058.8
5/3/2024,2,N2-NCKD1201,177.1,97.93,2.07,1594.41,33.8,0,976.57
5/3/2024,2,N2-NCLS1201,664.92,99.12,0.88,721.69,110.12,0,571.65
5/3/2024,2,N2-NDIR1201,364.85,98.33,1.67,1601.57,32.31,0,977.01
5/3/2024,2,N2-NDIR1202,338.26,99.69,0.31,1757.76,40.65,0,1073.32
5/3/2024,2,N2-NDSU1201,226.82,73.33,26.67,739.92,28.63,0,495.61
5/3/2024,2,N2-NGHU1201,130.42,98.58,1.42,1862.87,37.93,0,1130.77
5/3/2024,2,N2-NGIL1201,300.68,90.8,9.2,512.46,33.71,0,374.15
5/3/2024,2,N2-NHAL1201,193.35,97.04,2.96,1469.25,35.51,0,908.77
5/3/2024,2,N2-NHRI1201,239.71,96.95,3.05,1577.01,35.4,0,968.05
5/3/2024,2,N2-NHUN1203,264.25,92.45,7.55,571.92,29.39,0,402.75
5/3/2024,2,N2-NKDU1202,254.9,92.29,7.71,827.89,37.71,0,554.29
5/3/2024,2,N2-NKKA1201,200.28,97.74,2.26,1443.59,31.38,0,889.86
5/3/2024,2,N2-NMDI1201,265.49,85.16,14.84,1453.27,32.11,0,895.4
5/3/2024,2,N2-NMDY1201,261.8,97.13,2.87,1117.1,30.33,0,706.69
5/3/2024,2,N2-NMND1201,191.47,97.82,2.18,1571.23,31.66,0,961.17
5/3/2024,2,N2-NMTA1201,219.64,94.8,5.2,1148.04,33.5,0,727.83
5/3/2024,2,N2-NOGH1201,233.4,95.39,4.61,1525.82,31.3,0,935.12
5/3/2024,2,N2-NPTN1201,193.64,70,30,859.34,27.3,0,560.81
5/3/2024,2,N2-NSHA1202,337.92,97.05,2.95,1767.72,31.31,0,1068.48
5/3/2024,2,N2-NSKI1201,203.13,96.07,3.93,2267.05,32.97,0,1349.07
5/3/2024,2,N2-NSWT1201,183.71,92.6,7.4,1141.82,32.11,0,723.19
5/3/2024,2,N2-NSWT1202,177.51,95.87,4.13,1530.93,36.23,0,944
5/3/2024,2,N2-NTAX1201,178.32,93.93,6.07,1296.15,38.91,0,816.53
5/3/2024,2,N2-NTKT1201,240.73,82.95,17.05,1354.89,33.87,0,842.94
5/3/2024,2,N2-NTMG7201,230.58,97,3,1586.37,31.69,0,969.22
5/3/2024,2,N3-NBAY1201,237.99,98.94,1.06,1233.17,27.85,0,768.66
5/3/2024,2,N3-NBNE1201,294.88,97.44,2.56,1869.85,33.11,0,1127.65
5/3/2024,2,N3-NBNN1202,140.36,96.8,3.2,2838.97,33.26,0,1667.76
5/3/2024,2,N3-NCGY1201,178.97,98.44,1.56,1864.24,48.96,0,1143.3
5/3/2024,2,N3-NCHD1203,170.01,100,0,2010.85,47.61,0,1223.34
5/3/2024,2,N3-NDBN4203,388.43,0,0,299.91,22.41,0,217.63
5/3/2024,2,N3-NDGI1201,159.05,94.58,5.42,1839.28,32.54,0,1111.39
5/3/2024,2,N3-NDIK1201,297.72,100,0,2096.27,28.22,0,1247.97
5/3/2024,2,N3-NDIK1207,261.22,65,35,2363.48,25.4,0,1393.65
5/3/2024,2,N3-NDIK1208,83.6,0,0,71.53,29.61,0,101.8
5/3/2024,2,N3-NHNG1202,241.25,90.48,9.52,2368.3,34.45,0,1406.59
5/3/2024,2,N3-NJRA1201,158.33,97.83,2.17,2237.15,41.89,0,1342.82
5/3/2024,2,N3-NKMR1203,157.1,94.17,5.83,1839.6,36.67,0,1116.17
5/3/2024,2,N3-NKRK1202,151.37,98.35,1.65,1972.71,36.31,0,1189.78
5/3/2024,2,N3-NLDK1201,208.09,99.56,0.44,1985.48,35.07,0,1194.93
5/3/2024,2,N3-NLHT1201,143.78,90.48,9.52,1798,37.22,0,1093.81
5/3/2024,2,N3-NLKM1201,116.46,100,0,2193.79,34.34,0,1310.76
5/3/2024,2,N3-NLKM1203,184.63,97.69,2.31,1894,33.73,0,1142.85
5/3/2024,2,N3-NMAG1202,304.65,86.36,13.64,662.85,29.02,0,452.45
5/3/2024,2,N3-NMDN1201,145.28,94.73,5.27,1609.17,35.95,0,987.47
5/3/2024,2,N3-NMDN1204,168.41,94.16,5.84,2180.55,40.4,0,1309.62
5/3/2024,2,N3-NNOW1201,166.07,95.9,4.1,2250.01,85.91,0,1398.8
5/3/2024,2,N3-NOHT1207,143.29,97.6,2.4,1924.83,35.12,0,1161.94
5/3/2024,2,N3-NPAB1201,137.08,89.34,10.66,2878.31,36.05,0,1692.75
5/3/2024,2,N3-NPCH1201,109.91,100,0,1052.27,28.91,0,670.62
5/3/2024,2,N3-NPEW1202,178.33,97.65,2.35,1962.96,34.63,0,1182.23
5/3/2024,2,N3-NPEW1210,179.47,95.46,4.54,1752.69,37.8,0,1068.92
5/3/2024,2,N3-NPHR1202,144.54,0,0,2865.27,34.52,0,1658.73
